"Lnc/ CircRNA name","Cancer name","Methods","Expression pattern","Mechanism","Function","Clinical","Pubmed ID","Details","Box Plot","Stage Plot","Survival","Similar","Network"
"circSPECC1","gastric cancer","qRT-PCR , Western blotting , cell apoptosis assay , Luciferase activity assay , RNA pull-down assay , cell invasion assay","down-regulated","","","","31349968","details","","","","",""
"circYAP1","gastric cancer","FISH, qRT-PCR, circRIP, Cell proliferation assay, 5-Ethynyl-20-deoxyuridine (EdU) incorporation assay, Colony formation assay, Transwell invasion assay, Western blotting, Luciferase reporter assay, Flow cytometric analysis","down-regulated","","","","30336780","details","","","","",""
"CirITCH","gastric cancer","qPCR","down-regulated","","","","30866608","details","","","","",""
"COL1A1-014","gastric cancer","qPCR, Western blot, Luciferase reporter assay","up-regulated","","","","31650323","details","","","","",""
"CR594506","gastric cancer","Microarray, qPCR etc.","down-regulated","","","","25769450","details","","","","",""
"CR749391","gastric cancer","RT-qPCR, Western blot, RIP, luciferase activity assay","down-regulated","","","","31853323","details","","","","",""
"CRAL","gastric cancer","Microarray, qRT-PCR, Western blot, Luciferase reporter assay","down-regulated","","","","31885317","details","","","","",""
"CRNDE","gastric cancer","qPCR, Western blot, RNAi, Luciferase reporter assay","up-regulated","","","","28490034","details","","","","",""
"CRNDE","gastric cancer","qPCR, Western blot","up-regulated","","","","29243780","details","","","","",""
"CTC-497E21.4","gastric cancer","qPCR","up-regulated","","","","30763257","details","","","","",""
"CTC-497E21.4","gastric cancer","qPCR, Western blot, Luciferase reporter assay, other","up-regulated","","","","31451992","details","","","","",""
"CTC-501O10.1","gastric cancer","qPCR etc.","up-regulated","","","","29700972","details","","","","",""
"CTD-2541M15","gastric cancer","qPCR","up-regulated","","","","29805620","details","","","","",""
"CTD-2541M15","gastric cancer","Microarray, qPCR etc.","up-regulated","","","","26718650","details","","","","",""
"CTD-2541M15","gastric cancer","Microarray qPCR etc.","up-regulated","","","","29805620","details","","","","",""
"D63785","gastric cancer","qPCR, Western blot, Luciferase reporter assay, RNAi, other","up-regulated","","","","30195778","details","","","","",""
"DANCR","gastric cancer","qRT-PCR , Western blot , in vitro knockdown etc.","up-regulated","","","","31002130","details","","","","",""
"DANCR","gastric cancer","qPCR, Western blot, RIP etc.","up-regulated","","","","28951520","details","","","","",""
"DANCR","gastric cancer","qPCR etc.","up-regulated","","","","28618943","details","","","","",""
"DANCR","gastric cancer","qPCR, Luciferase reporter assay, Western blot, RNAi","up-regulated","","","","29416741","details","","","","",""
"DCST1-AS1","gastric cancer","qRT-PCR, Western blot","up-regulated","","","","32096164","details","","","","",""
"DDX11-AS1","gastric cancer","qPCR, Western blot, in vitro knockdown","up-regulated","","","","29912172","details","","","","",""
"DDX11-AS1","gastric cancer","qPCR, Western blot, Luciferase reporter assay, RIP etc","up-regulated","","","","32271422","details","","","","",""
"DDX11-AS1","gastric cancer","qPCR, etc.","up-regulated","","","","29912172","details","","","","",""
"DGCR5","gastric cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, etc.","down-regulated","","","","30515803","details","","","","",""
"DGCR9","gastric cancer","qPCR etc.","up-regulated","","","","29719408","details","","","","",""
"DINO","gastric cancer","qPCR","down-regulated","","","","30775800","details","","","","",""
"DKFZP434K028","gastric cancer","Microarray, qPCR etc.","down-regulated","","","","26237576","details","","","","",""
"DLEU1","gastric cancer","qPCR, Western blot, RIP","up-regulated","","","","29282356","details","","","","",""
"DLEU2","gastric cancer","qPCR, Western blot, in vitro knockdown","up-regulated","","","","29912172","details","","","","",""
"DLEU2","gastric cancer","qPCR, etc.","up-regulated","","","","29912172","details","","","","",""
"DLX6-AS1","gastric cancer","qPCR, Western blot, Luciferase reporter assay, RIP etc.","up-regulated","","","","32239379","details","","","","",""
"DLX6-AS1","gastric cancer","qRT-PCR , Western blot , RIP , in vitro knockdown etc.","up-regulated","","","","31591939","details","","","","",""
"DLX6-AS1","gastric cancer","qRT-PCR, Western blotting, in vitro knockdown etc.","up-regulated","","","","31105791","details","","","","",""
"DLX6-AS1","gastric cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, etc.","up-regulated","","","","31463827","details","","","","",""
"DNM3OS","gastric cancer","qPCR, Western blot","up-regulated","","","","30770102","details","","","","",""
"DQ192290","gastric cancer","Microarray, qPCR, RNAi etc.","down-regulated","","","","25765901","details","","","","",""
"DQ786243","gastric cancer","qPCR etc.","up-regulated","","","","29762832","details","","","","",""
"DQ786243","gastric cancer","qPCR etc.","up-regulated","","","","28731138","details","","","","",""
"DRAIC","gastric cancer","qPCR, Western blot, RIP etc.","down-regulated","","","","32351584","details","","","","",""
"DUXAP8","gastric cancer","qPCR, RNAi, Western blot, Cell proliferation assay etc.","up-regulated","","","","27507049","details","","","","",""
"DUXAP8","gastric cancer","qPCR, Western blot, RIP etc.","up-regulated","","","","28881724","details","","","","",""
"ecCEBPA","gastric cancer","qPCR etc.","up-regulated","","","","29147491","details","","","","",""
"EGFLAM-AS1","gastric cancer","qPCR, RNAi, Western blot etc.","down-regulated","","","","26537802","details","","","","",""
"EGFR-AS1","gastric cancer","qPCR, Western blot","up-regulated","","","","30138934","details","","","","",""
"EGOT","gastric cancer","qPCR, Western blot","up-regulated","","","","29209988","details","","","","",""
"ENST00000318333","gastric cardia adenocarcinoma","Microarray, qPCR etc.","up-regulated","","","","24414129","details","","","","",""
"ENST00000374520","gastric cardia adenocarcinoma","Microarray, qPCR etc.","up-regulated","","","","24414129","details","","","","",""
"ENST00000403258","gastric cardia adenocarcinoma","Microarray, qPCR etc.","up-regulated","","","","24751403","details","","","","",""
"ENST00000419650","gastric cancer","qPCR etc.","down-regulated","","","","23645148","details","","","","",""
"ENST00000420902.1","gastric cancer","Microarray, qPCR etc.","down-regulated","","","","28043146","details","","","","",""
"ENST00000422362","gastric cardia adenocarcinoma","Microarray, qPCR etc.","down-regulated","","","","24414129","details","","","","",""
"ENST00000424635","gastric cardia adenocarcinoma","Microarray, qPCR etc.","down-regulated","","","","24751403","details","","","","",""
"ENST00000434223","gastric cancer","qPCR, Western blot","down-regulated","","","","30138664","details","","","","",""
"ENST00000436665","gastric cardia adenocarcinoma","Microarray, qPCR etc.","up-regulated","","","","24751403","details","","","","",""
"ENST00000455912","gastric cardia adenocarcinoma","Microarray, qPCR etc.","up-regulated","","","","24414129","details","","","","",""
"ENST00000456007","gastric cardia adenocarcinoma","Microarray, qPCR etc.","up-regulated","","","","24414129","details","","","","",""
"ENST00000456185","gastric cardia adenocarcinoma","Microarray, qPCR etc.","up-regulated","","","","24414129","details","","","","",""
"ENST00000460876","gastric cardia adenocarcinoma","Microarray, qPCR etc.","up-regulated","","","","24751403","details","","","","",""
"ENST00000504145","gastric cardia adenocarcinoma","Microarray, qPCR etc.","down-regulated","","","","24751403","details","","","","",""
"ENST00000548900.1","gastric cancer","Microarray, qPCR etc.","down-regulated","","","","28043146","details","","","","",""
"EPEL","gastric cancer","qRT-PCR , Western blot , in vitro knockdown etc.","up-regulated","","","","31584135","details","","","","",""
"FAL1","gastric cancer","qPCR, Western blot, etc.","up-regulated","","","","30556865","details","","","","",""
"FALEC","gastric cancer","qRT-PCR , Luciferase reporter assay , Western blot , in vitro knockdown etc.","up-regulated","","","","30984243","details","","","","",""
"FALEC","gastric cancer","qPCR, RNAi etc.","down-regulated","","","","29719612","details","","","","",""
"FAM83H-AS1","gastric cancer","qPCR, in vitro knockdown, etc.","up-regulated","","","","31493939","details","","","","",""
"FAM84B-AS","gastric cancer","qPCR, Western blot, etc.","up-regulated","","","","30638658","details","","","","",""
"FENDRR","gastric cancer","qPCR, Western blot etc.","down-regulated","","","","25167886","details","","","","",""
"FER1L4","gastric cancer","Microarray, qPCR etc.","down-regulated","","","","24961353","details","","","","",""
"FER1L4","gastric cancer","qPCR, RNAi, Western blot etc.","down-regulated","","","","26306906","details","","","","",""
"FER1L4","gastric cancer","Microarray, qPCR, RNAi etc.","differential expression","","","","25124853","details","","","","",""
"FEZF1-AS1","gastric cancer","qPCR etc.","up-regulated","","","","31785996","details","","","","",""
"FEZF1-AS1","gastric cancer","qPCR, Western blot, RNAi","up-regulated","","","","29239821","details","","","","",""
"FEZF1-AS1","gastric cancer","qPCR, RNAi, Western blot, RIP, ChIP, MTT assay etc.","up-regulated","","","","28209170","details","","","","",""
"FLJ22763","gastric cancer","qPCR, Western blot analysis, in vitro knockdown, etc.","down-regulated","","","","30716442","details","","","","",""
"FLVCR1-AS1","gastric cancer","qPCR, Luciferase reporter assay, Western blot","up-regulated","","","","30899380","details","","","","",""
"FOXCUT","gastric adenocarcinoma","qPCR","up-regulated","","","","31364114","details","","","","",""
"FOXD2-AS1","gastric cancer","qPCR, Western blot, in vitro knockdown, RIP","up-regulated","","","","29789713","details","","","","",""
"FOXD2-AS1","gastric cancer","qPCR","up-regulated","","","","31308753","details","","","","",""
"FOXD2-AS1","gastric cancer","qPCR, Western blot etc.","up-regulated","","","","29789713","details","","","","",""
"FOXP4-AS1","gastric cancer","qPCR etc","up-regulated","","","","32194743","details","","","","",""
"FOXP4-AS1","gastric cancer","qPCR, Western blot, RIP","up-regulated","","","","31646567","details","","","","",""
"FRlnc1","gastric cancer","qPCR","up-regulated","","","","29424899","details","","","","",""
"FRlnc1","gastric cancer","Microarray, qPCR, RNAi etc.","up-regulated","","","","25907137","details","","","","",""
"FTX","gastric cancer","qRT-PCR, Western blot, RIP","up-regulated","","","","32021248","details","","","","",""
"FTX","gastric cancer","qPCR, Western blot etc","up-regulated","","","","32271421","details","","","","",""
"GACAT1","gastric cancer","qPCR, Luciferase reporter assay, Western blot, other","up-regulated","","","","30405842","details","","","","",""
"GACAT2","gastric cancer","qPCR etc.","up-regulated","","","","28105191","details","","","","",""
"GACAT3","gastric cancer","qPCR, Western blot, Dual luciferase assay","up-regulated","","","","30098426","details","","","","",""
"GACAT3","gastric cancer","qPCR, Western blot, Luciferase reporter assay, RNAi, other","up-regulated","","","","30317610","details","","","","",""
"GACAT3","gastric cancer","qPCR, Luciferase reporter assay, Western blot","up-regulated","","","","29091858","details","","","","",""
"GACAT3","gastric cancer","qPCR, RNAi, Western blot, Dual luciferase reporter assay, Flow cytometry assay etc.","up-regulated","","","","27644247","details","","","","",""
"GALNT5 uaRNA","gastric cancer","Microarray, RIP etc.","up-regulated","","","","29743591","details","","","","",""
"GAPLINC","gastric cancer","qPCR, Western blot, Luciferase reporter assay","up-regulated","","","","29785127","details","","","","",""
"GAPLINC","gastric cancer","Microarray, ISH etc.","up-regulated","","","","25277524","details","","","","",""
"GAPLINC","gastric cancer","qPCR, RNAi, Western blot, RIP, ChIP, Luciferase reporter assay etc.","up-regulated","","","","27729869","details","","","","",""
"GAPLINC","gastric cancer","qPCR, Western blot etc.","up-regulated","","","","29785127","details","","","","",""
"GAS5","gastric cancer","qPCR, Luciferase reporter assay","down-regulated","","","","31530437","details","","","","",""
"GAS5","gastric cancer","qRT-PCR, Western blotting, Dual Luciferase Report","down-regulated","","","","31910411","details","","","","",""
"GAS5","gastric cancer","qRT-PCR , Luciferase reporter assay , Western blot etc.","down-regulated","","","","31182630","details","","","","",""
"GAS5","gastric cancer","qPCR, other","NA","","","","30269656","details","","","","",""
"GAS5","gastric cancer","qPCR, Western blot, Luciferase reporter assay etc.","down-regulated","","","","27827524","details","","","","",""
"GAS5","gastric cancer","qPCR etc.","differential expression","","","","29557411","details","","","","",""
"GAS5","gastric cancer","qPCR, Luciferase reporter assay, Western blot, RIP","down-regulated","","","","29098549","details","","","","",""
"GAS5","gastric cancer","qPCR, RNAi etc.","up-regulated","","","","29719612","details","","","","",""
"GAS5","gastric cancer","qPCR, MSP-PCR, Cell transfection etc.","down-regulated","","","","27466992","details","","","","",""
"GAS5","gastric cancer","qPCR, RNAi, Western blot, RIP, RNA pull-down assay etc.","down-regulated","","","","25959498","details","","","","",""
"GAS5","gastric cancer","qPCR, RNAi, Western blot, RIP, Flow cytometry assay etc.","down-regulated","","","","26278580","details","","","","",""
"GAS5","gastric cancer","qPCR, RNAi, Western blot etc.","down-regulated","","","","24884417","details","","","","",""
"GAS6-AS1","gastric cancer","qPCR, Western blot","up-regulated","","","","30735718","details","","","","",""
"GASL1","gastric cancer","qRT-PCR, Western blotting, in vitro knockdown etc.","down-regulated","","","","30988785","details","","","","",""
"GATA6-AS","gastric cancer","qRT-PCR etc.","down-regulated","","","","31611972","details","","","","",""
"GATA6-AS1","gastric cancer","qRT-PCR, Western blot","down-regulated","","","","31981860","details","","","","",""
"GCAWKR","gastric cancer","qPCR, Western blot, RIP, RNAi, other","up-regulated","","","","30274785","details","","","","",""
"GClnc1","gastric cancer","qPCR, Western blot, Northern blot etc.","up-regulated","","","","27147598","details","","","","",""
"GCRL1","gastric cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown","up-regulated","","","","29789536","details","","","","",""
"GCRL1","gastric cancer","qPCR, western blot, Luciferase reporter assay etc.","differential expression","","","","29789536","details","","","","",""
"GHET1","gastric cancer","qPCR, Western blot etc","down-regulated","","","","32176622","details","","","","",""
"GHET1","gastric cancer","qPCR","up-regulated","","","","30066922","details","","","","",""
"GHET1","gastric cancer","qPCR, Western blot etc.","up-regulated","","","","28578256","details","","","","",""
"GHET1","gastric cancer","qPCR, western blot etc.","up-regulated","","","","28577495","details","","","","",""
"GHET1","gastric cancer","qPCR etc.","up-regulated","","","","26096073","details","","","","",""
"GHET1","gastric cancer","qPCR, RNAi, Western blot, RIP, Luciferase reporter assay etc.","up-regulated","","","","24397586","details","","","","",""
"GIHCG","gastric cancer","qRT-PCR , Luciferase reporter assay , Western blot etc.","up-regulated","","","","31050210","details","","","","",""
"GMAN","gastric cancer","Microarray, qPCR, Western blot, other","up-regulated","","","","30445010","details","","","","",""
"GPNCA","gastric cancer","qRT-PCR, Western blot, Microarray","up-regulated","","","","32028241","details","","","","",""
"GS1-5L10.1","gastric cancer","Microarray, qPCR etc.","down-regulated","","","","26045391","details","","","","",""
"H19","gastric cancer","qPCR, Western blot etc.","up-regulated","","","","31787851","details","","","","",""
"H19","gastric cancer","qPCR","up-regulated","","","","30945348","details","","","","",""
"H19","gastric cancer","qRT-PCR , Luciferase reporter assay , Western blot , in vitro knockdown etc.","up-regulated","","","","31081061","details","","","","",""
"H19","gastric cancer","qPCR, Western blot, Cell invasion assay, Cell migration assay Animal experiments","up-regulated","","","","30192003","details","","","","",""
"H19","gastric cancer","qPCR","up-regulated","","","","30083318","details","","","","",""
"H19","gastric cancer","qPCR, other","up-regulated","","","","30447342","details","","","","",""
"H19","gastric cancer","qPCR etc.","up-regulated","","","","29687854","details","","","","",""
"H19","gastric cancer","qPCR etc.","up-regulated","","","","27592063","details","","","","",""
"H19","gastric adenocarcinoma","other","up-regulated","","","","29479897","details","","","","",""
"H19","gastric cardia adenocarcinoma","Microarray, qPCR etc.","up-regulated","","","","24414129","details","","","","",""
"H19","gastric cancer","qPCR, RNAi, Luciferase reporter assay etc.","up-regulated","","","","26160158","details","","","","",""
"H19","gastric cancer","qPCR, Cell transfection, Western blot, Cell proliferation assay etc.","up-regulated","","","","28105222","details","","","","",""
"H19","gastric cancer","qPCR etc.","up-regulated","","","","27184562","details","","","","",""
"H19","gastric cancer","qPCR, RNAi etc.","up-regulated","","","","29719612","details","","","","",""
"H19","gastric cancer","qPCR, Western blot","up-regulated","","","","29207111","details","","","","",""
"H19","gastric cancer","qPCR, Western blot etc.","up-regulated","","","","26931432","details","","","","",""
"H19","gastric cancer","qPCR, RNAi, Western blot etc.","up-regulated","","","","24388988","details","","","","",""
"H19","gastric cancer","qPCR, RNAi, Western blot, Luciferase reporter assay etc.","up-regulated","","","","24810858","details","","","","",""
"H19","gastric cancer","qPCR, Western blot, Luciferase reporter assay","up-regulated","","","","28848149","details","","","","",""
"H19","gastric cancer","qPCR, RNAi, Western blot, Cell migration and invasion assay etc.","up-regulated","","","","26774144","details","","","","",""
"H19","gastric cancer","Microarray, qPCR etc.","up-regulated","","","","26237576","details","","","","",""
"H19","gastric cancer","qPCR etc.","up-regulated","","","","26096073","details","","","","",""
"H19","gastric cancer","qPCR, RNAi etc.","up-regulated","","","","24671855","details","","","","",""
"H19","gastric cancer","Microarray, qPCR etc.","up-regulated","","","","24063685","details","","","","",""
"H19","gastric cancer","qPCR etc.","up-regulated","","","","23898077","details","","","","",""
"H19","gastric cancer","qPCR, RIP, Luciferase reporter assay, in vitro knockdown etc.","up-regulated","","","","22776265","details","","","","",""
"HAGLROS","gastric cancer","RNA-seq, Microarray, qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP","up-regulated","","","","29329543","details","","","","",""
"HAND2-AS1","gastric cancer","qPCR, RIP etc.","down-regulated","","","","32368078","details","","","","",""
"HCG11","gastric cancer","qRT-PCR, Western blot, RIP, Luciferase reporter assay","up-regulated","","","","31889902","details","","","","",""
"HCG18","gastric cancer","qPCR, Western blot etc.","up-regulated","","","","32256081","details","","","","",""
"HCP5","gastric cancer","qPCR, Western blot, Luciferase reporter assay etc.","up-regulated","","","","32357145","details","","","","",""
"HCP5","gastric cancer","qPCR, Western blot, Luciferase reporter assay, RIP etc.","up-regulated","","","","32300102","details","","","","",""
"HIF1A-AS1","gastric cancer","qPCR etc.","down-regulated","","","","26722487","details","","","","",""
"HIF1A-AS2","gastric cancer","qPCR etc.","up-regulated","","","","25686741","details","","","","",""
"HIT000218960","gastric cancer","qRT-PCR , Western blot etc.","up-regulated","","","","31186705","details","","","","",""
"HIV1230","gastric cancer","Microarray, qPCR etc.","down-regulated","","","","24819045","details","","","","",""
"HIX0023999","gastric cancer","Microarray, qPCR etc.","down-regulated","","","","28043146","details","","","","",""
"HMGA1P4","gastric cancer","Microarray, qPCR","up-regulated","","","","31934786","details","","","","",""
"HMLINCRNA717","gastric cancer","qPCR, RIP etc.","down-regulated","","","","24961350","details","","","","",""
"HNF1A-AS1","gastric cancer","qPCR, Western blot, RIP, Luciferase reporter assay etc","up-regulated","","","","32336754","details","","","","",""
"HNF1A-AS1","gastric cancer","qPCR, Western blot, Dual luciferase reporter assays, ChIP, RIP","up-regulated","","","","30185552","details","","","","",""
"HNF1A-AS1","gastric cancer","Microarray, qPCR etc.","down-regulated","","","","26472090","details","","","","",""
"HNRNPKP2","gastric cancer","qPCR, Western blot etc.","differential expression","","","","28403883","details","","","","",""
"HOST2","gastric cancer","qPCR, Western blot, etc.","up-regulated","","","","30509094","details","","","","",""
"HOTAIR","gastric cancer","qPCR, Western blot, Luciferase reporter assay etc.","differential expressed","","","","32364078","details","","","","",""
"HOTAIR","gastric cancer","Luciferase reporter assay, Western blot","up-regulated","","","","30810117","details","","","","",""
"HOTAIR","gastric cancer","qRT-PCR, Western blot Assay, Dual Luciferase Reporter Assay, RIP","up-regulated","","","","31819516","details","","","","",""
"HOTAIR","gastric cancer","qPCR, other","down-regulated","","","","30431069","details","","","","",""
"HOTAIR","gastric cancer","qPCR, Western blot, Luciferase reporter assay, other","up-regulated","","","","30338929","details","","","","",""
"HOTAIR","gastric cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, etc.","up-regulated","","","","30635945","details","","","","",""
"HOTAIR","gastric cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, etc.","up-regulated","","","","30557546","details","","","","",""
"HOTAIR","gastric cancer","qPCR, Western blot","up-regulated","","","","31281667","details","","","","",""
"HOTAIR","gastric cancer","qPCR etc.","up-regulated","","","","29683069","details","","","","",""
"HOTAIR","gastric cardia adenocarcinoma","qPCR, RFLP-PCR etc.","up-regulated","","","","25476857","details","","","","",""
"HOTAIR","adenocarcinoma of esophagogastric junction","qPCR, Western blot","up-regulated","","","","28352764","details","","","","",""
"HOTAIR","gastrointestinal stromal tumor","qPCR etc.","up-regulated","","","","22258453","details","","","","",""
"HOTAIR","gastrointestinal stromal tumor","qPCR, RNAi, Western blot, RIP, Cell proliferation assay etc.","up-regulated","","","","27659532","details","","","","",""
"HOTAIR","gastric adenocarcinoma","qPCR etc.","up-regulated","","","","26328013","details","","","","",""
"HOTAIR","gastric adenocarcinoma","qPCR etc.","up-regulated","","","","23888369","details","","","","",""
"HOTAIR","gastric cancer","qPCR, Western blot, RIP etc.","up-regulated","","","","26136075","details","","","","",""
"HOTAIR","gastric cancer","qPCR etc.","up-regulated","","","","26935047","details","","","","",""
"HOTAIR","gastric cancer","qPCR, Dual luciferase reporter assay etc.","up-regulated","","","","25640751","details","","","","",""
"HOTAIR","gastric cancer","qPCR etc.","up-regulated","","","","25968902","details","","","","",""
"HOTAIR","gastric cancer","qPCR, RNAi, Northern blot etc.","up-regulated","","","","25612617","details","","","","",""
"HOTAIR","gastric cancer","qPCR etc.","up-regulated","","","","24949306","details","","","","",""
"HOTAIR","gastric cancer","qPCR, RNAi etc.","down-regulated","","","","29719612","details","","","","",""
"HOTAIR","gastric cancer","qPCR, RNAi, Western blot, Luciferase reporter assay, Flow cytometry assay etc.","up-regulated","","","","27900563","details","","","","",""
"HOTAIR","gastric cancer","qPCR, RNAi, Luciferase reporter assay, ELISA etc.","up-regulated","","","","26187665","details","","","","",""
"HOTAIR","gastric cancer","qPCR, RNAi, Western blot, Luciferase reporter assay etc.","up-regulated","","","","24775712","details","","","","",""
"HOTAIR","gastric cancer","qPCR","up-regulated","","","","29236333","details","","","","",""
"HOTAIR","gastric cancer","qPCR, Western blot, in vitro knockdown, RIP","up-regulated","","","","29417297","details","","","","",""
"HOTAIR","gastric cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP","up-regulated","","","","29080815","details","","","","",""
"HOTAIR","gastric cancer","Microarray, qPCR etc.","up-regulated","","","","26237576","details","","","","",""
"HOTAIR","gastric cancer","qPCR etc.","up-regulated","","","","26096073","details","","","","",""
"HOTAIR","gastric cancer","qPCR, RNAi etc.","up-regulated","","","","25280565","details","","","","",""
"HOTAIR","gastric cancer","qPCR, Western blot etc.","up-regulated","","","","25063030","details","","","","",""
"HOTAIR","gastric cancer","qPCR, Western blot, in vitro knockdown etc.","up-regulated","","","","23847441","details","","","","",""
"HOTAIR","gastric cancer","qPCR, RNAi etc.","up-regulated","","","","24130837","details","","","","",""
"HOTAIRM1","gastric cancer","qPCR, Western blot, Luciferase reporter assay, other","down-regulated","","","","30302796","details","","","","",""
"HOTTIP","gastric cancer","Western blot, qRT-PCR, Dual Luciferase Reporter Assay, RIP","up-regulated","","","","31908497","details","","","","",""
"HOTTIP","gastric cancer","qPCR, RNAi, Western blot etc.","differential expression","","","","27144338","details","","","","",""
"HOTTIP","gastric cancer","qPCR, RNAi, Western blot, Cell proliferation assay etc.","up-regulated","","","","27108607","details","","","","",""
"HOTTIP","gastric cancer","qPCR, RNAi etc.","down-regulated","","","","27103834","details","","","","",""
"HOXA","gastric cancer","qPCR etc.","down-regulated","","","","28693275","details","","","","",""
"HOXA-AS2","gastric cancer","Microarray, qPCR, Western blot, Luciferase reporter assay etc.","up-regulated","","","","26384350","details","","","","",""
"HOXA11-AS","gastric cancer","qRT-PCR, Western blot, RIP","up-regulated","","","","32009419","details","","","","",""
"HOXA11-AS","gastric cancer","qPCR etc.","up-regulated","","","","32368140","details","","","","",""
"HOXA11-AS","gastric cancer","qPCR, Western blot","up-regulated","","","","31235999","details","","","","",""
"HOXA11-AS","gastric cancer","RNA-seq, Microarray, qPCR, Cell transfection, Western blot, RIP, ChIP, Luciferase reporter assay etc.","up-regulated","","","","27651312","details","","","","",""
"HOXA11-AS","gastric cancer","qPCR, Western blot etc.","up-regulated","","","","28441948","details","","","","",""
"HOXC-AS1","gastric cancer","qPCR etc.","up-regulated","","","","32307743","details","","","","",""
"HOXC-AS1","gastric cancer","Microarray, qRT-PCR, Western blot, Luciferase reporter assay, RIP","up-regulated","","","","31870402","details","","","","",""
"HOXC-AS3","gastric cancer","qPCR, RNAi, RNA-seq, other","up-regulated","","","","30286788","details","","","","",""
"HOXD-AS1","gastric cancer","qPCR, Luciferase reporter assay, Western blot, RIP","up-regulated","","","","31551012","details","","","","",""
"HOXD-AS1","gastric cancer","qPCR, Western blot etc.","up-regulated","","","","28475004","details","","","","",""
"HRCEG","gastric cancer","qRT-PCR, RNAi, Western blot","down-regulated","","","","31964588","details","","","","",""
"HULC","gastric cancer","qRT-PCR, Western blot","up-regulated","","","","31726371","details","","","","",""
"HULC","gastric cancer","qPCR, Western blot","up-regulated","","","","30176223","details","","","","",""
"HULC","gastric cancer","qPCR, other","up-regulated","","","","30197680","details","","","","",""
"HULC","gastric cancer","qPCR, Western blot, RIP, etc.","down-regulated","","","","31485766","details","","","","",""
"HULC","gastric cancer","qPCR, drugs sensitivity","up-regulated","","","","28356873","details","","","","",""
"HULC","gastric cancer","qPCR etc.","up-regulated","","","","27322075","details","","","","",""
"HULC","gastric cancer","qPCR etc.","up-regulated","","","","26096073","details","","","","",""
"HULC","gastric cancer","qPCR, Western blot etc.","up-regulated","","","","24247585","details","","","","",""
"IGF2AS","gastric cancer","qRT-PCR , Luciferase reporter assay , Western blot , RIP , in vitro knockdown etc.","up-regulated","","","","31183590","details","","","","",""
"IGFL2-AS1","gastric cancer","RT-qPCR, Western blot analysis, Luciferase reporter assay","up-regulated","","","","31943339","details","","","","",""
"ILF3-AS1","gastric cancer","qRT-PCR","up-regulated","","","","32117452","details","","","","",""
"INHBA-AS1","gastric cancer","qPCR","up-regulated","","","","28423525","details","","","","",""
"INTS7","gastric cancer","Microarray, qPCR etc.","up-regulated","","","","26045391","details","","","","",""
"KCNKI5-ASI","gastric cancer","qRT-PCR, Western blotting, Methylation-specific PCR, in vitro knockdown, RIP etc.","down-regulated","","","","31572012","details","","","","",""
"KCNQ1OT1","gastric cancer","qPCR, Luciferase reporter assay, Western blotting","down-regulated","","","","31915311","details","","","","",""
"KRT18P55","gastric cancer","qPCR etc.","up-regulated","","","","26855593","details","","","","",""
"KRT19P3","gastric cancer","qPCR, Western blot, RNAi, Microarray,  Luciferase reporter assays, other","down-regulated","","","","31409899","details","","","","",""
"KRT7-AS","gastric cancer","RNA-seq, qPCR, RNAi, Western blot, Cell proliferation assay etc.","up-regulated","","","","26876208","details","","","","",""
"KRTAP5-AS1","gastric cancer","qPCR, Luciferase reporter assay, Western blot, RNA-seq","up-regulated","","","","28819095","details","","","","",""
"LBX2-AS1","gastric cancer","qPCR, Western blot, RIP, Luciferase reporter assay etc.","up-regulated","","","","32351330","details","","","","",""
"LBX2-AS1","gastric cancer","qRT-PCR, Luciferase reporter assay, RIP, Western blot","up-regulated","","","","31673844","details","","","","",""
"LEIGC","gastric cancer","Microarray, qPCR, in vitro knockdown etc.","up-regulated","","","","25496320","details","","","","",""
"LINC-GPR65-1","gastric cancer","qPCR, Western blot, in vitro knockdown etc.","up-regulated","","","","29336198","details","","","","",""
"LINC-PINT","gastric cancer","qPCR, Luciferase reporter assay, etc.","down-regulated","","","","30569513","details","","","","",""
"LINC-POU3F3","gastric cancer","Microarray, qPCR, RNAi, Western blot, Flow cytometry assay etc.","up-regulated","","","","26807174","details","","","","",""
"LINC-POU3F3","gastric cancer","qPCR, RNAi etc.","down-regulated","","","","29719612","details","","","","",""
"LINC-ROR","gastric cancer","qPCR, RNAi, Western blot etc.","up-regulated","","","","26169368","details","","","","",""
"LINC-ROR","gastric cancer","qPCR, RNAi etc.","down-regulated","","","","29719612","details","","","","",""
"LINC-ROR","gastric cancer","qPCR, RNAi, Western blot, MTT assay etc.","up-regulated","","","","27602437","details","","","","",""
"LINC-ROR","gastric cancer","RT-PCR, Western blot","up-regulated","","","","32019330","details","","","","",""
"LINC-UBC1","gastric cancer","qPCR, RNAi etc.","up-regulated","","","","25755750","details","","","","",""
"LINC-UFC1","gastric cancer","qPCR, Western blot, Luciferase reporter assay, etc.","up-regulated","","","","29970131","details","","","","",""
