"Lnc/ CircRNA name","Cancer name","Methods","Expression pattern","Mechanism","Function","Clinical","Pubmed ID","Details","Box Plot","Stage Plot","Survival","Similar","Network"
"HOTAIR","oral squamous cell carcinoma","qPCR etc.","up-regulated","","","","23292713","details","","","","",""
"HOTAIR","head and neck squamous cell carcinoma","qPCR, RNAi, Western blot, RIP, Luciferase reporter assay, Cell migration and invasion assay etc.","up-regulated","","","","27941336","details","","","","",""
"HOTAIR","head and neck squamous cell carcinoma","in vitro knockdown, Luciferase reporter assay, qPCR, Western blot, RNA-seq etc.","up-regulated","","","","29540490","details","","","","",""
"HOTAIR","laryngeal squamous cell cancer","qPCR, RNAi, Western blot, Cell proliferation assay etc.","up-regulated","","","","27542077","details","","","","",""
"HOTAIR","oral squamous cell carcinoma","qPCR, RNAi, Western blot etc.","up-regulated","","","","25901533","details","","","","",""
"HOTAIRM1","head and neck cancer","qPCR, Western blot, Luciferase reporter assay","down-regulated","","","","29905017","details","","","","",""
"HOTAIRM1","head and neck cancer","qPCR, Western blot, etc.","down-regulated","","","","29905017","details","","","","",""
"HOTTIP","oral tongue squamous cell carcinoma","qRT-PCR, Dual luciferase reporter assay, Western blot assay","up-regulated","","","","31910357","details","","","","",""
"HOTTIP","head and neck squamous cell carcinoma","qRT-PCR etc.","up-regulated","","","","31032351","details","","","","",""
"HOTTIP","nasopharyngeal cancer","qPCR, Luciferase reporter assay, in vitro knockdown, etc.","up-regulated","","","","30685769","details","","","","",""
"HOTTIP","laryngeal cancer","qPCR, Western blot, Luciferase reporter assay","down-regulated","","","","31328440","details","","","","",""
"HOTTIP","tongue squamous cell carcinoma","qPCR etc.","up-regulated","","","","26058875","details","","","","",""
"HOXA11-AS","hypopharyngeal squamous cell carcinoma","qRT-PCR","up-regulated","","","","31987067","details","","","","",""
"HOXA11-AS","oral squamous cell carcinoma","qRT-PCR, Western blot, RIP","up-regulated","","","","31731187","details","","","","",""
"HOXA11-AS","oral squamous cell carcinoma","qRT-PCR, Western blot analysis etc.","up-regulated","","","","31139017","details","","","","",""
"HOXA11-AS","Oral Squamous Cell Carcinoma","qPCR, Luciferase reporter assay","up-regulated","","","","31275988","details","","","","",""
"HOXA11-AS","laryngeal squamous cell cancer","Microarray, qPCR, in vitro knockdown","up-regulated","","","","29511452","details","","","","",""
"HULC","oral squamous cell carcinoma","qPCR, Western blot, RNAi, other","up-regulated","","","","30419657","details","","","","",""
"HULC","oral squamous cell carcinoma","qPCR, Western blot, in vitro knockdown, etc.","up-regulated","","","","30677131","details","","","","",""
"HULC","nasopharyngeal cancer","qPCR, Western blot etc.","up-regulated","","","","28445086","details","","","","",""
"INHBA-AS1","oral squamous cell carcinoma","RT-qPCR","up-regulated","","","","32141551","details","","","","",""
"KCNQ1OT1","oral squamous cell carcinoma","qRT-PCR, Western blot","up-regulated","","","","31755091","details","","","","",""
"KCNQ1OT1","tongue squamous cell carcinoma","Microarray, qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP","up-regulated","","","","29970910","details","","","","",""
"KCNQ1OT1","tongue squamous cell carcinoma","qRT-PCR, Western blot analysis, Dual Luciferase Reporter Assays, RIP","up-regulated","","","","31957833","details","","","","",""
"KCNQ1OT1","hypopharyngeal squamous cell carcinoma","Microarray, qPCR, Western blot, Cell proliferation assay, Luciferase reporter assay, RIP, etc.","up-regulated","","","","29970910","details","","","","",""
"KTN1-AS1","head and neck squamous cell carcinoma","qPCR, Western blot, Luciferase reporter assay,   etc","up-regulated","","","","32267161","details","","","","",""
"LEF1-AS1","oral squamous cell carcinoma","qRT-PCR , Western blot , in vitro knockdown etc.","up-regulated","","","","30983488","details","","","","",""
"LINC-PINT","laryngeal cancer","qRT-PCR, Western blot analysis etc.","down-regulated","","","","31131448","details","","","","",""
"LINC-POU3F3","nasopharyngeal cancer","qPCR, Western blot, in vitro knockdown, etc.","up-regulated","","","","30602452","details","","","","",""
"LINC-ROR","oral cancer","qPCR","up-regulated","","","","28443494","details","","","","",""
"LINC-ROR","nasopharyngeal cancer","qPCR, RNAi, Western blot, Flow cytometry assay etc.","up-regulated","","","","27311700","details","","","","",""
"LINC-ROR","nasopharyngeal cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, etc.","up-regulated","","","","30601067","details","","","","",""
"LINC00052","tongue squamous cell carcinoma","RNA-seq","differential expression","","","","30755833","details","","","","",""
"LINC00052","head and neck squamous cell carcinoma","qPCR, Western blot, Luciferase reporter assay, RIP","up-regulated","","","","31639333","details","","","","",""
"LINC00114","nasopharyngeal cancer","qPCR, Western blot, luciferase reporter assay etc","up-regulated","","","","32196600","details","","","","",""
"LINC00114","nasopharyngeal cancer","Microarray, qPCR etc.","up-regulated","","","","27886062","details","","","","",""
"LINC00152","laryngeal squamous cell cancer","qPCR, Luciferase reporter assay etc","up-regulated","","","","32266320","details","","","","",""
"LINC00152","tongue squamous cell carcinoma","qPCR, Western blot, Luciferase reporter assay etc","up-regulated","","","","32194700","details","","","","",""
"LINC00152","oral squamous cell carcinoma","qPCR, Western blot, other","up-regulated","","","","30310293","details","","","","",""
"LINC00152","tongue squamous cell carcinoma","qPCR","up-regulated","","","","28367232","details","","","","",""
"LINC00210","nasopharyngeal cancer","qPCR, RNAi, Luciferase reporter assay, RNAi, other","up-regulated","","","","30341249","details","","","","",""
"LINC00210","nasopharyngeal cancer","Microarray, qPCR etc.","up-regulated","","","","27886062","details","","","","",""
"LINC00261","tongue squamous cell carcinoma","RNA-seq","differential expression","","","","30755833","details","","","","",""
"LINC00261","laryngeal cancer","qPCR","down-regulated","","","","29774690","details","","","","",""
"LINC00319","nasopharyngeal cancer","qPCR, Luciferase reporter assay, other","up-regulated","","","","30243935","details","","","","",""
"LINC00355","head and neck squamous cell carcinoma","Microarray, Dual Luciferase Reporter Gene Assay, qRT-PCR, Western blot analysis","up-regulated","","","","31837606","details","","","","",""
"LINC00460","head and neck squamous cell carcinoma","qRT-PCR, Western blot, RIP","up-regulated","","","","31737186","details","","","","",""
"LINC00460","head and neck squamous cell carcinoma","qRT-PCR , Luciferase reporter assay etc.","up-regulated","","","","31075234","details","","","","",""
"LINC00460","head and neck squamous cell carcinoma","qPCR, Western blot, RNAi, RIP, other","up-regulated","","","","31429766","details","","","","",""
"LINC00460","nasopharyngeal cancer","qPCR, Western blot, Luciferase reporter assay, RNAi, other","up-regulated","","","","31414345","details","","","","",""
"LINC00460","nasopharyngeal cancer","RNA-seq, qPCR, Western blot, Luciferase reporter assay, in vitro knockdown","up-regulated","","","","28987345","details","","","","",""
"LINC00467","head and neck squamous cell carcinoma","RT-qPCR, Western blot","up-regulated","","","","32159247","details","","","","",""
"LINC00472","tongue squamous cell carcinoma","RNA-seq","differential expression","","","","30755833","details","","","","",""
"LINC00473","head and neck squamous cell carcinoma","qPCR, Western blot, Microarray, other","up-regulated","","","","30468475","details","","","","",""
"LINC00511","tongue squamous cell carcinoma","Microarray, qPCR, Western blot, Luciferase reporter assay etc.","up-regulated","","","","29315846","details","","","","",""
"LINC00520","nasopharyngeal cancer","qPCR","up-regulated","","","","30898716","details","","","","",""
"LINC00657","laryngeal squamous cell cancer","Microarray, qPCR","down-regulated","","","","30128795","details","","","","",""
"LINC00662","oral squamous cell carcinoma","qPCR, Western blot, in vitro knockdown, etc.","up-regulated","","","","30705593","details","","","","",""
"LINC00668","laryngeal squamous cell cancer","qPCR, other","up-regulated","","","","30415008","details","","","","",""
"LINC00668","oral squamous cell carcinoma","RNAi, Western blot, qPCR, Luciferase reporter assays, RNA pull-down assays","up-regulated","","","","28564590","details","","","","",""
"LINC00673","tongue squamous cell carcinoma","qPCR, RNAi, Cell migration and invasion assay, ISH etc.","up-regulated","","","","28039470","details","","","","",""
"LINC0086","nasopharyngeal cancer","qPCR, Cell transfection, Luciferase reporter assay, Flow cytometry assay, CCK-8 assay etc.","down-regulated","","","","28245169","details","","","","",""
"LINC00886","laryngeal cancer","qRT-PCR","down-regulated","","","","32111441","details","","","","",""
"LINC00958","nasopharyngeal cancer","RT-qPCR, Luciferase Reporter Assay, RIP, Western blot analysis","up-regulated","","","","31819474","details","","","","",""
"LINC00958","oral squamous cell carcinoma","qRT-PCR , Luciferase reporter assay , Western blot , RIP , in vitro knockdown etc.","up-regulated","","","","31161900","details","","","","",""
"LINC00958","oral squamous cell carcinoma","qPCR, Western blot, Luciferase reporter assay, other","up-regulated","","","","31442551","details","","","","",""
"LINC00958","head and neck squamous cell carcinoma","qPCR, Western blot, Luciferase reporter assay, RIP, RNAi, other","up-regulated","","","","31413594","details","","","","",""
"LINC00963","head and neck cancer","qPCR, in vitro knockdown","up-regulated","","","","32357409","details","","","","",""
"LINC00974","oral squamous cell carcinoma","qPCR, Western blot","up-regulated","","","","31702382","details","","","","",""
"LINC01116","nasopharyngeal cancer","qRT-PCR, Western blot","up-regulated","","","","31703161","details","","","","",""
"LINC01116","head and neck squamous cell carcinoma","qPCR, Western blot, other","up-regulated","","","","31452270","details","","","","",""
"LINC01116","oral squamous cell carcinoma","qPCR, Western blot, Luciferase reporter assay","up-regulated","","","","31308744","details","","","","",""
"LINC01133","nasopharyngeal cancer","qRT-PCR , Western blot , RIP , RNAi , in vitro knockdown etc.","down-regulated","","","","31106003","details","","","","",""
"LINC01133","oral squamous cell carcinoma","qPCR, Western blot, other","down-regulated","","","","30332510","details","","","","",""
"LINC01234","oral squamous cell carcinoma","RT-qPCR, Western blot","up-regulated","","","","32041570","details","","","","",""
"LINC01385","nasopharyngeal cancer","qPCR, Western blot, Luciferase reporter assay, RIP etc","up-regulated","","","","32264733","details","","","","",""
"LINC01420","nasopharyngeal cancer","qPCR, RNAi, Cell migration and invasion assay, ISH etc.","up-regulated","","","","28123602","details","","","","",""
"LINCRNA-p21","head and neck cancer","qPCR etc.","down-regulated","","","","26482616","details","","","","",""
"LINCRNA-p21","head and neck squamous cell carcinoma","qPCR","down-regulated","","","","30857539","details","","","","",""
"lnc-AL355149.1-1","nasopharyngeal cancer","Microarray, qPCR etc.","up-regulated","","","","24822202","details","","","","",""
"lnc-AL355149.1-1","tongue squamous cell carcinoma","Microarray, qPCR etc.","down-regulated","","","","25045670","details","","","","",""
"lnc-C22orf32-1","nasopharyngeal cancer","qPCR","up-regulated","","","","28588717","details","","","","",""
"lnc-C22orf32-1","nasopharyngeal cancer","Microarray, qPCR etc.","up-regulated","","","","24822202","details","","","","",""
"lnc-JPH1-7","head and neck squamous cell carcinoma","qPCR, RNAi etc.","up-regulated","","","","27323410","details","","","","",""
"lnc-KCTD6-3","tongue cancer","RNA-seq, qPCR etc.","down-regulated","","","","25904139","details","","","","",""
"lnc-KCTD6-3","laryngeal cancer","RNA-seq, qPCR etc.","down-regulated","","","","25904139","details","","","","",""
"lnc-LCE5A-1","tongue cancer","RNA-seq, qPCR etc.","down-regulated","","","","25904139","details","","","","",""
"lnc-LCE5A-1","laryngeal cancer","RNA-seq, qPCR etc.","down-regulated","","","","25904139","details","","","","",""
"lnc-MBL2-4:3","tongue squamous cell carcinoma","Microarray, qPCR etc.","up-regulated","","","","25045670","details","","","","",""
"lnc-p23154","oral squamous cell carcinoma","qPCR, Western blot, Luciferase reporter assay, RIP","up-regulated","","","","30026052","details","","","","",""
"lnc-PPP2R4-5","tongue squamous cell carcinoma","Microarray, qPCR etc.","up-regulated","","","","25045670","details","","","","",""
"lnc-Sox5","tongue cancer","qPCR, Western blot, RIP","up-regulated","","","","28371600","details","","","","",""
"lnc-SPRR2D-1","tongue squamous cell carcinoma","Microarray, qPCR etc.","up-regulated","","","","25045670","details","","","","",""
"lnc_EGFR","tongue cancer","qPCR, Western blot","up-regulated","","","","29138845","details","","","","",""
"lncAROD","head and neck squamous cell carcinoma","qPCR, Western blot, RIP etc","up-regulated","","","","32216017","details","","","","",""
"lncHIFCAR","oral cancer","qPCR, Western blot, Luciferase reporter assay, RIP etc.","up-regulated","","","","28639619","details","","","","",""
"lncMX1-215","head and neck squamous cell carcinoma","qRT-PCR, Dual luciferase reporter assay, Western blotting, RIP, In vivo analysis","down-regulated","","","","31907020","details","","","","",""
"lncRNA-LET","nasopharyngeal cancer","qPCR, Western blot, RIP etc.","down-regulated","","","","28615956","details","","","","",""
"lncRNA-LET","nasopharyngeal cancer","qPCR, RNAi, Western blot etc.","down-regulated","","","","26243049","details","","","","",""
"lncRNA-n326322","nasopharyngeal cancer","qPCR, Western blot","up-regulated","","","","29416735","details","","","","",""
"lncRNA-NEF","laryngeal squamous cell cancer","qRT-PCR , Western blot etc.","down-regulated","","","","31186702","details","","","","",""
"lncRNA-SRA1","laryngeal squamous cell cancer","qPCR etc.","down-regulated","","","","25257554","details","","","","",""
"LOC100129148","nasopharyngeal cancer","qPCR, RNAi, Western blot, Luciferase reporter assay, CCK-8 assay etc.","up-regulated","","","","28328537","details","","","","",""
"LOC152742","nasopharyngeal cancer","Microarray, qPCR etc.","up-regulated","","","","27886062","details","","","","",""
"LOC284454","nasopharyngeal cancer","Western blot, Microarray, qPCR, other","up-regulated","","","","30380023","details","","","","",""
"loc285194","laryngeal squamous cell cancer","qPCR, western blot","up-regulated","","","","31555348","details","","","","",""
"LOC401317","nasopharyngeal cancer","Microarray, qPCR, RNAi, Western blot, Luciferase reporter assay etc.","up-regulated","","","","25422887","details","","","","",""
"LOC441178","oral squamous cell carcinoma","qPCR, Western blot, other","up-regulated","","","","30364063","details","","","","",""
"LOC441178","oral squamous cell carcinoma","qPCR","differential expression","","","","28415559","details","","","","",""
"LOC553103","nasopharyngeal cancer","Microarray, qPCR, RNAi, Luciferase reporter assay etc.","up-regulated","","","","27584792","details","","","","",""
"LOC554202","laryngeal squamous cell cancer","qPCR, Western blot, RNAi etc.","up-regulated","","","","29737563","details","","","","",""
"LOC84740","nasopharyngeal cancer","Microarray, qPCR etc.","up-regulated","","","","26448942","details","","","","",""
"LUCAT1","oral squamous cell carcinoma","qPCR, Western blot, in vitro knockdown","down-regulated","","","","31210306","details","","","","",""
"MACC1-AS1","nasopharyngeal cancer","qPCR, Western blot","up-regulated","","","","32058221","details","","","","",""
"MALAT1","head and neck squamous cell carcinoma","qPCR, in vitro knockdown","up-regulated","","","","32366409","details","","","","",""
"MALAT1","laryngeal and hypopharyngeal Carcinoma","qPCR, RNAi etc","up-regulated","","","","31792655","details","","","","",""
"MALAT1","tongue squamous cell carcinoma","qPCR, Luciferase reporter assay, Western blot","up-regulated","","","","30863103","details","","","","",""
"MALAT1","laryngeal squamous cell cancer","RT-PCR, Western blotting","up-regulated","","","","31837057","details","","","","",""
"MALAT1","head and neck squamous cell carcinoma","qPCR, Western blot, Luciferase reporter assay, ChIP","up-regulated","","","","30118844","details","","","","",""
"MALAT1","tongue squamous cell carcinoma","qPCR, Western blot, etc.","up-regulated","","","","30657561","details","","","","",""
"MALAT1","oral squamous cell carcinoma","qPCR","up-regulated","","","","31360193","details","","","","",""
"MALAT1","laryngeal squamous cell cancer","qPCR etc.","up-regulated","","","","25257554","details","","","","",""
"MALAT1","tongue cancer","qPCR, RNAi, Western blot, Luciferase reporter assay, MTT assay etc.","up-regulated","","","","28260102","details","","","","",""
"MALAT1","oral squamous cell carcinoma","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP etc.","up-regulated","","","","28926115","details","","","","",""
"MALAT1","tongue squamous cell carcinoma","qPCR, RNAi, Western blot, Cell proliferation assay etc.","up-regulated","","","","27586393","details","","","","",""
"MALAT1","tongue squamous cell carcinoma","qPCR, RNAi, Western blot etc.","up-regulated","","","","27353727","details","","","","",""
"MALAT1","oral squamous cell carcinoma","qPCR, RNAi, Western blot etc.","up-regulated","","","","26522444","details","","","","",""
"MALAT1","nasopharyngeal cancer","qPCR, Western blot, Luciferase reporter assay etc.","up-regulated","","","","28857668","details","","","","",""
"MALAT1","nasopharyngeal cancer","Microarray, qPCR, Luciferase reporter assay, Cell migration and invasion assay etc.","differential expression","","","","27584791","details","","","","",""
"MALAT1","nasopharyngeal cancer","qPCR, Western blot, RIP, Luciferase reporter assay etc.","up-regulated","","","","26482776","details","","","","",""
"MALAT1","nasopharyngeal cancer","qPCR etc.","down-regulated","","","","28467811","details","","","","",""
"MALAT1","nasopharyngeal cancer","qPCR, Western blot etc.","up-regulated","","","","23688988","details","","","","",""
"MEG3","head and neck squamous cell carcinoma","qPCR, Western blot, Luciferase reporter assay etc","down-regulated","","","","32277605","details","","","","",""
"MEG3","laryngeal squamous cell cancer","qPCR, Western blot","down-regulated","","","","30915750","details","","","","",""
"MEG3","oral squamous cell carcinoma","qPCR","up-regulated","","","","30809930","details","","","","",""
"MEG3","oral squamous cell carcinoma","qPCR, Luciferase reporter assay, etc.","down-regulated","","","","30556872","details","","","","",""
"MEG3","nasopharyngeal cancer","qPCR, MSP-PCR, Western blot, FISH etc.","down-regulated","","","","27597634","details","","","","",""
"MEG3","tongue squamous cell carcinoma","Microarray, MSP-PCR, RNAi, Western blot etc.","down-regulated","","","","24343426","details","","","","",""
"MEG3","oral squamous cell carcinoma","qPCR etc.","down-regulated","","","","23292713","details","","","","",""
"MEG3","oral squamous cell carcinoma","qPCR, Western blot etc.","down-regulated","","","","28953964","details","","","","",""
"MIAT","tongue squamous cell carcinoma","qRT-PCR , Western blot etc.","up-regulated","","","","31166624","details","","","","",""
"MINCR","nasopharyngeal cancer","qPCR, Western blot, Luciferase reporter assay etc","up-regulated","","","","31760895","details","","","","",""
"MINCR","oral squamous cell carcinoma","qPCR, Luciferase reporter assay, Western blot","up-regulated","","","","30777615","details","","","","",""
"MIR100HG","laryngeal squamous cell cancer","qRT-PCR etc.","up-regulated","","","","31114240","details","","","","",""
"miR143HG","laryngeal squamous cell cancer","RT-qPCR","down-regulated","","","","31872875","details","","","","",""
"MIR155HG","laryngeal squamous cell cancer","qRT-PCR , Luciferase reporter assay , Western blot , in vitro knockdown etc.","up-regulated","","","","31081043","details","","","","",""
"MIR22HG","laryngocarcinoma","RT-qPCR, Western blot","down-regulated","","","","32094308","details","","","","",""
"MIR31HG","head and neck cancer","qPCR, Western blot, other","up-regulated","","","","30458787","details","","","","",""
"MIR31HG","laryngeal squamous cell cancer","Microarray, qPCR etc.","up-regulated","","","","28033431","details","","","","",""
"MIR4435-2HG","oral squamous cell carcinoma","RT-qPCR, Western blot","up-regulated","","","","32016787","details","","","","",""
"MORT","oral squamous cell carcinoma","qPCR","down-regulated","","","","30805944","details","","","","",""
"MPRL","tongue squamous cell carcinoma","qPCR, Microarray, Luciferase reporter assay","up-regulated","","","","30885939","details","","","","",""
"MRVI1-AS1","nasopharyngeal cancer","qPCR, Western blot, Luciferase reporter assay","differential expression","","","","31273338","details","","","","",""
"MUC19","head and neck squamous cell carcinoma","Microarray, qPCR etc.","differential expression","","","","28159935","details","","","","",""
"MUDENG","nasopharyngeal cancer","Microarray, qPCR, RNAi etc.","up-regulated","","","","24379026","details","","","","",""
"MYOSLID","head and neck squamous cell carcinoma","qPCR, Western blot","up-regulated","","","","31238980","details","","","","",""
"n333177","nasopharyngeal cancer","qPCR etc.","up-regulated","","","","27599611","details","","","","",""
"n335785","nasopharyngeal cancer","RNA-seq, qPCR etc.","up-regulated","","","","27498905","details","","","","",""
"n341810","nasopharyngeal cancer","qPCR etc.","down-regulated","","","","27599611","details","","","","",""
"n369241","nasopharyngeal cancer","RNA-seq, qPCR etc.","down-regulated","","","","27498905","details","","","","",""
"n370764","nasopharyngeal cancer","qPCR etc.","down-regulated","","","","27599611","details","","","","",""
"n375709","nasopharyngeal cancer","RNA-seq, qPCR, RNAi etc.","up-regulated","","","","27498905","details","","","","",""
"n375997","nasopharyngeal cancer","qPCR etc.","up-regulated","","","","27599611","details","","","","",""
"n376834","nasopharyngeal cancer","qPCR etc.","down-regulated","","","","27599611","details","","","","",""
"n377806","nasopharyngeal cancer","RNA-seq, qPCR etc.","down-regulated","","","","27498905","details","","","","",""
"n381831","nasopharyngeal cancer","qPCR etc.","down-regulated","","","","27599611","details","","","","",""
"n689","nasopharyngeal cancer","qPCR etc.","up-regulated","","","","27599611","details","","","","",""
"NAG7","nasopharyngeal cancer","Microarray, ISH etc.","down-regulated","","","","23529758","details","","","","",""
"NAG7","nasopharyngeal cancer","qPCR, Western blot, Luciferase reporter assay, ISH etc.","up-regulated","","","","19591174","details","","","","",""
"NAG7","nasopharyngeal cancer","Western blot, Northern blot etc.","down-regulated","","","","12452030","details","","","","",""
"NCK1-AS1","nasopharyngeal cancer","qRT-PCR","up-regulated","","","","31908525","details","","","","",""
"NEAT1","nasopharyngeal cancer","qPCR, Luciferase reporter assay, Western blot","up-regulated","","","","30900419","details","","","","",""
"NEAT1","oral squamous cell carcinoma","qPCR, Western blot, Luciferase reporter gene assay.","up-regulated","","","","30186464","details","","","","",""
"NEAT1","laryngeal squamous cell cancer","qPCR, Western blot, Luciferase reporter assay etc.","down-regulated","","","","26822763","details","","","","",""
"NEAT1","oral squamous cell carcinoma","qPCR etc.","up-regulated","","","","23292713","details","","","","",""
"NEAT1","oral squamous cell carcinoma","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown etc.","up-regulated","","","","29484420","details","","","","",""
"NEAT1","nasopharyngeal cancer","qPCR, Western blot, Luciferase reporter assay etc.","up-regulated","","","","27020592","details","","","","",""
"NEAT1","nasopharyngeal cancer","qPCR, Western blot etc.","down-regulated","","","","29565706","details","","","","",""
"NEAT1","nasopharyngeal cancer","qPCR, Western blot etc.","down-regulated","","","","29050268","details","","","","",""
"NEAT1","nasopharyngeal cancer","qPCR, Luciferase reporter assay, Western blot, RIP","up-regulated","","","","29270022","details","","","","",""
"NKILA","nasopharyngeal cancer","qPCR, other","down-regulated","","","","31430288","details","","","","",""
"NKILA","laryngeal cancer","qPCR, Western blot, Luciferase reporter assay, RIP etc.","down-regulated","","","","29573243","details","","","","",""
"NKILA","tongue squamous cell carcinoma","qPCR, Western blot, ISH etc.","down-regulated","","","","27613832","details","","","","",""
"NONHSAG011264","head and neck squamous cell carcinoma","Microarray, qPCR etc.","down-regulated","","","","28159935","details","","","","",""
"NONHSAG048989","head and neck squamous cell carcinoma","Microarray, qPCR etc.","up-regulated","","","","28159935","details","","","","",""
"NONHSAT006502","head and neck squamous cell carcinoma","Microarray, qPCR etc.","down-regulated","","","","28159935","details","","","","",""
"NONHSAT008740","head and neck squamous cell carcinoma","Microarray, qPCR etc.","down-regulated","","","","28159935","details","","","","",""
"NONHSAT018263","head and neck squamous cell carcinoma","Microarray, qPCR etc.","up-regulated","","","","28159935","details","","","","",""
"NONHSAT040523","head and neck squamous cell carcinoma","Microarray, qPCR etc.","up-regulated","","","","28159935","details","","","","",""
"NONHSAT083749","head and neck squamous cell carcinoma","Microarray, qPCR etc.","up-regulated","","","","28159935","details","","","","",""
"NONHSAT095654","head and neck squamous cell carcinoma","Microarray, qPCR etc.","up-regulated","","","","28159935","details","","","","",""
"NPCCAT1","nasopharyngeal cancer","qPCR, Western blot, in vitro knockdown, etc.","up-regulated","","","","30481541","details","","","","",""
"NR2F2-AS1","nasopharyngeal cancer","RT-qPCR, Western blotting","up-regulated","","","","31966043","details","","","","",""
"NR_003949","laryngeal squamous cell cancer","Microarray, qPCR etc.","up-regulated","","","","28033431","details","","","","",""
"NR_027340","laryngeal squamous cell cancer","Microarray, qPCR etc.","up-regulated","","","","28033431","details","","","","",""
"NR_027358","nasopharyngeal cancer","Microarray, qPCR etc.","down-regulated","","","","25406670","details","","","","",""
"OIP5-AS1","laryngeal squamous cell cancer","RT-qPCR, Western blot","up-regulated","","","","32009213","details","","","","",""
"OIP5-AS1","oral squamous cell carcinoma","qPCR, Luciferase reporter assay, in vitro knockdown, RIP","up-regulated","","","","31369989","details","","","","",""
"OIP5-AS1","oral cancer","RNA-seq, Microarray, qPCR, Luciferase reporter assay, RIP etc.","up-regulated","","","","29728583","details","","","","",""
"PANDAR","oral squamous cell carcinoma","qPCR, Western blot, in vitro knockdown","up-regulated","","","","31938389","details","","","","",""
"PAPAS","oral squamous cell carcinoma","RT-qPCR, Western blot analysis etc.","up-regulated","","","","31099126","details","","","","",""
"PART1","tongue squamous cell carcinoma","RNA-seq","differential expression","","","","30755833","details","","","","",""
"PCAT1","laryngeal cancer","RT-qPCR, RIP","up-regulated","","","","31983116","details","","","","",""
"PCAT1","tongue squamous cell carcinoma","qPCR, Western blot etc","up-regulated","","","","32218838","details","","","","",""
"PCAT1","head and neck squamous cell carcinoma","qRT-PCR , Western blot , in vitro knockdown etc.","up-regulated","","","","30987615","details","","","","",""
"PCAT7","nasopharyngeal cancer","qPCR, Western blot, Luciferase reporter assay","up-regulated","","","","28728844","details","","","","",""
"PCAT7","nasopharyngeal cancer","qPCR, Western blot, Luciferase reporter assay, RNAi etc.","up-regulated","","","","28728844","details","","","","",""
"PDIA3P","oral squamous cell carcinoma","qPCR, Luciferase reporter assay, RNAi","up-regulated","","","","29246288","details","","","","",""
"PEG10","hypopharyngeal squamous cell carcinoma","qPCR","up-regulated","","","","28928830","details","","","","",""
"PLAC2","oral squamous cell carcinoma","qPCR, Western blot","up-regulated","","","","30720068","details","","","","",""
"PRKG1-AS","oral squamous cell carcinoma","qPCR, Western blot etc","up-regulated","","","","31788859","details","","","","",""
"PROM1","head and neck squamous cell carcinoma","Microarray, qPCR etc.","differential expression","","","","28159935","details","","","","",""
"PTCSC3","laryngeal squamous cell cancer","qRT-PCR , Western blot etc.","down-regulated","","","","31171714","details","","","","",""
"PTENP1","oral squamous cell carcinoma","qPCR, other","NA","","","","30229832","details","","","","",""
"PTPRG-AS1","nasopharyngeal cancer","qRT-PCR, Western blotting, Microarray data analysis etc.","up-regulated","","","","30993702","details","","","","",""
"PVT1","oral squamous cell carcinoma","qRT-PCR, Western blot","up-regulated","","","","32021271","details","","","","",""
"PVT1","nasopharyngeal cancer","qPCR, Western blot","up-regulated","","","","30141114","details","","","","",""
"PVT1","head and neck squamous cell carcinoma","qPCR, Western blot, other","up-regulated","","","","30310517","details","","","","",""
"PVT1","laryngeal squamous cell cancer","qPCR, Western blot, Luciferase reporter assay, Microarray, other","up-regulated","","","","30304557","details","","","","",""
"PVT1","nasopharyngeal cancer","qPCR, Western blot, RIP","up-regulated","","","","31320749","details","","","","",""
"PVT1","nasopharyngeal cancer","Microarray, qPCR, Western blot, in vitro knockdown","up-regulated","","","","29445147","details","","","","",""
"PXN-AS1-L","nasopharyngeal cancer","qPCR , Luciferase reporter assay , Western blot etc.","up-regulated","","","","31173488","details","","","","",""
"RBM5-AS1","oral squamous cell carcinoma","RT-qPCR, Luciferase activity assays, Western blot assay","up-regulated","","","","31869662","details","","","","",""
"RC3H2","oral squamous cell carcinoma","qRT-PCR, Western blot","up-regulated","","","","32163895","details","","","","",""
"RGMB-AS1","laryngeal squamous cell cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown, RIP","up-regulated","","","","31351424","details","","","","",""
"RHPN1-AS1","head and neck squamous cell carcinoma","qPCR, Western blot, RNAi, other","up-regulated","","","","31417644","details","","","","",""
"ROR1-AS1","nasopharyngeal cancer","RT-qPCR, Western blot analysis, Luciferase Assays, RIP","up-regulated","","","","31957830","details","","","","",""
"RP1-179N16.3","nasopharyngeal cancer","Microarray, qPCR, RNAi etc.","up-regulated","","","","24379026","details","","","","",""
"RP11-10O22.2","nasopharyngeal cancer","Microarray, qPCR etc.","up-regulated","","","","27886062","details","","","","",""
"RP11-11N9.4","nasopharyngeal cancer","Microarray, qPCR etc.","down-regulated","","","","27886062","details","","","","",""
"RP11-149I23.3","nasopharyngeal cancer","Microarray, qPCR etc.","up-regulated","","","","27886062","details","","","","",""
"RP11-159K7.2","laryngeal squamous cell cancer","qPCR, Western blot, Luciferase reporter assay, in vitro knockdown etc.","up-regulated","","","","32363688","details","","","","",""
